customer_id,campaign_id,channel_type,touchpoint_id,interaction_timestamp,consumer_stage,session_duration_sec,clicks,impressions,engagement_score,sentiment_score,content_embedding_1,content_embedding_2,device_type,prior_purchase_count,customer_lifetime_value,marketing_cost,conversion_flag,conversion_value,attribution_weight,cross_channel_influence,perceived_value_score,roi,effectiveness_score
C026,CMP11,Web,TP1326,2024-06-09 19:07:00,Conversion,58,6,133,0.02,-0.71,0.996,0.79,Desktop,2,3026.0,7.89,1,359.32,0.32,0.52,0.07,60.3,0.26
C435,CMP07,Social,TP1327,2024-05-10 05:10:00,Awareness,131,6,65,0.18,0.6,0.428,0.04,Tablet,0,537.21,7.29,1,465.76,0.77,0.42,0.92,53.15,0.22
C173,CMP05,Mobile,TP1328,2024-06-16 17:50:00,Retention,152,1,182,0.55,-0.27,0.888,0.821,Mobile,1,3853.44,5.63,1,404.52,0.46,0.86,0.01,88.25,0.75
C300,CMP17,Web,TP1329,2024-06-14 20:45:00,Retention,83,6,19,0.4,0.52,0.328,0.139,Tablet,4,4604.2,4.14,1,331.28,0.78,0.8,0.89,39.97,0.49
C133,CMP09,In-Store,TP1330,2024-03-03 17:23:00,Retention,1170,1,106,0.19,-0.62,0.525,0.358,Tablet,9,4666.17,4.37,0,0.0,0.48,0.31,0.77,-1.0,0.62
C326,CMP14,Social,TP1331,2024-06-19 05:09:00,Consideration,645,3,54,0.77,-0.37,0.854,0.473,Desktop,6,628.79,4.61,0,0.0,0.93,0.51,0.1,-1.0,0.47
C410,CMP12,Social,TP1332,2024-03-27 11:06:00,Retention,586,0,138,0.49,-0.81,0.606,0.895,Tablet,10,2835.49,3.81,1,347.53,0.8,0.43,0.24,96.13,0.82
C118,CMP06,In-Store,TP1333,2024-03-17 00:57:00,Consideration,143,4,144,0.31,-0.71,0.725,0.022,Mobile,5,575.84,7.14,1,470.15,0.26,0.06,0.35,11.38,0.5
C324,CMP17,In-Store,TP1334,2024-06-22 14:50:00,Consideration,884,0,104,0.16,0.77,0.229,0.559,Desktop,3,2902.88,1.69,1,241.31,0.43,0.75,0.91,94.34,0.99
C275,CMP19,Web,TP1335,2024-04-02 04:46:00,Conversion,705,3,174,0.61,-0.78,0.156,0.643,Mobile,8,4093.4,9.69,0,0.0,0.1,0.18,0.98,-1.0,0.24
C212,CMP19,Email,TP1336,2024-06-03 02:00:00,Retention,1006,8,157,0.67,-0.81,0.23,0.317,Tablet,10,2735.17,7.9,0,0.0,0.9,0.93,0.09,-1.0,0.14
C225,CMP16,Social,TP1337,2024-05-11 11:58:00,Retention,730,7,15,0.67,0.88,0.493,0.29,Tablet,3,4373.06,3.33,0,0.0,0.07,0.4,0.4,-1.0,0.37
C020,CMP12,Web,TP1338,2024-06-26 18:24:00,Retention,321,5,48,0.22,0.29,0.801,0.49,Desktop,2,4028.2,0.9,1,295.05,0.02,0.62,0.15,96.59,0.92
C113,CMP12,In-Store,TP1339,2024-04-26 11:12:00,Consideration,290,7,139,0.6,-0.8,0.354,0.187,Mobile,10,1455.09,7.26,1,341.44,0.5,0.82,0.28,20.56,0.85
C140,CMP06,Web,TP1340,2024-05-31 00:50:00,Consideration,593,4,34,0.91,0.94,0.565,0.468,Tablet,4,3187.5,7.48,1,458.79,0.6,0.18,0.98,99.96,0.25
C047,CMP04,In-Store,TP1341,2024-05-09 07:03:00,Retention,78,6,164,0.35,-0.71,0.805,0.765,Tablet,3,136.32,9.65,0,0.0,0.22,0.54,0.98,-1.0,0.6
C001,CMP06,Mobile,TP1342,2024-03-05 21:27:00,Consideration,1059,7,158,0.21,0.53,0.239,0.845,Desktop,1,2040.61,2.91,1,421.98,0.57,0.24,0.47,53.1,0.59
C090,CMP11,In-Store,TP1343,2024-04-08 22:03:00,Consideration,408,6,99,0.77,-0.93,0.883,0.385,Tablet,2,1266.0,1.29,1,82.13,0.9,0.51,0.18,31.83,0.29
C142,CMP01,In-Store,TP1344,2024-04-21 03:46:00,Awareness,253,3,19,0.18,0.25,0.953,0.617,Tablet,6,4691.87,9.19,1,124.67,0.63,0.58,0.55,64.4,0.24
C320,CMP15,In-Store,TP1345,2024-03-21 04:55:00,Awareness,1076,4,196,0.25,0.09,0.039,0.0,Tablet,1,2086.41,2.96,0,0.0,0.46,0.17,0.32,-1.0,0.39
C038,CMP11,Email,TP1346,2024-06-13 01:58:00,Retention,1037,9,70,0.1,-0.58,0.059,0.55,Mobile,0,3304.92,7.35,1,188.43,0.14,0.58,0.93,28.41,0.79
C293,CMP19,In-Store,TP1347,2024-03-07 16:15:00,Retention,686,5,115,0.27,0.29,0.091,0.975,Mobile,1,3686.71,1.08,1,387.03,0.17,0.45,0.82,92.36,0.19
C382,CMP18,Social,TP1348,2024-03-17 19:57:00,Awareness,139,10,161,0.41,0.23,0.777,0.312,Mobile,7,3888.74,7.73,0,0.0,0.48,0.52,0.31,-1.0,0.45
C139,CMP17,Social,TP1349,2024-05-26 01:10:00,Consideration,753,5,96,0.06,0.6,0.189,0.595,Tablet,7,3705.3,1.71,0,0.0,0.46,0.9,0.02,-1.0,0.48
C356,CMP19,Web,TP1350,2024-04-03 00:25:00,Consideration,582,8,75,0.87,0.75,0.726,0.762,Desktop,9,1516.91,7.11,0,0.0,0.52,0.48,1.0,-1.0,0.94
C333,CMP14,Email,TP1351,2024-05-05 22:40:00,Conversion,1035,9,150,0.51,0.02,0.441,0.609,Desktop,1,3461.73,5.56,0,0.0,0.51,0.48,0.68,-1.0,0.3
C491,CMP18,Web,TP1352,2024-05-25 01:59:00,Retention,727,1,36,0.59,-0.02,0.836,0.418,Desktop,5,2790.15,9.58,1,306.14,0.34,0.47,0.43,59.69,0.02
C259,CMP19,Social,TP1353,2024-05-18 09:14:00,Retention,755,5,151,0.37,0.24,0.809,0.153,Mobile,10,3027.13,0.85,1,179.87,0.7,0.62,0.29,79.8,0.69
C161,CMP15,Social,TP1354,2024-04-11 22:58:00,Retention,335,2,63,0.67,0.46,0.96,0.464,Mobile,10,103.99,3.27,1,105.96,0.21,0.37,0.0,44.26,0.76
C390,CMP15,Mobile,TP1355,2024-03-17 08:49:00,Conversion,988,1,154,0.43,-0.29,0.251,0.295,Mobile,10,1365.46,1.16,0,0.0,0.85,0.8,0.15,-1.0,0.7
C178,CMP04,In-Store,TP1356,2024-04-05 08:15:00,Conversion,983,5,188,0.76,0.01,0.229,0.696,Mobile,6,4660.35,8.85,0,0.0,0.19,0.29,0.01,-1.0,0.7
C010,CMP07,Social,TP1357,2024-04-05 15:50:00,Consideration,650,3,93,0.82,0.17,0.032,0.442,Tablet,0,1521.37,6.14,0,0.0,0.42,0.3,0.6,-1.0,0.48
C261,CMP13,Web,TP1358,2024-06-05 22:30:00,Awareness,659,4,5,0.67,0.98,0.41,0.85,Desktop,6,2246.28,5.58,0,0.0,0.21,0.59,0.66,-1.0,0.02
C407,CMP03,Web,TP1359,2024-05-09 09:15:00,Awareness,906,4,182,0.49,0.18,0.459,0.193,Desktop,10,1014.7,1.75,1,359.91,0.62,0.26,0.77,58.03,0.73
C138,CMP16,In-Store,TP1360,2024-05-07 21:21:00,Awareness,585,2,166,0.78,-0.55,0.965,0.418,Mobile,7,779.15,5.15,1,364.88,0.48,0.09,0.19,42.33,0.94
C172,CMP09,In-Store,TP1361,2024-05-16 15:51:00,Consideration,96,3,190,0.49,0.18,0.831,0.558,Desktop,8,1122.48,4.29,0,0.0,0.37,0.21,0.1,-1.0,0.16
C386,CMP08,Mobile,TP1362,2024-06-01 05:25:00,Awareness,864,2,25,0.11,0.64,0.167,0.126,Desktop,7,2812.87,3.5,1,474.2,0.48,0.91,0.65,33.54,0.07
C013,CMP13,Email,TP1363,2024-05-14 23:28:00,Conversion,235,6,98,0.12,0.71,0.798,0.588,Mobile,2,4603.24,7.84,1,275.21,0.42,0.01,0.5,56.15,0.27
C168,CMP17,Web,TP1364,2024-03-03 19:09:00,Conversion,815,0,12,0.95,0.6,0.178,0.291,Mobile,7,1698.38,1.08,0,0.0,0.86,0.13,0.88,-1.0,0.85
C130,CMP17,In-Store,TP1365,2024-04-29 00:51:00,Retention,184,5,150,0.21,0.78,0.078,0.23,Mobile,2,1684.7,6.64,1,272.21,0.12,0.76,0.53,54.75,0.11
C084,CMP17,Web,TP1366,2024-06-15 11:13:00,Awareness,1127,3,137,0.82,-0.33,0.837,0.142,Mobile,5,2864.29,8.32,1,86.2,0.79,0.98,0.44,18.87,0.72
C321,CMP01,In-Store,TP1367,2024-05-28 07:42:00,Conversion,1102,0,84,0.25,0.02,0.976,0.35,Tablet,3,1848.04,9.12,1,67.94,0.66,0.69,0.49,98.32,0.06
C319,CMP08,Social,TP1368,2024-05-07 06:09:00,Retention,812,0,29,0.43,0.56,0.088,0.929,Desktop,6,4561.04,7.59,0,0.0,0.35,0.92,0.78,-1.0,0.03
C101,CMP19,Web,TP1369,2024-06-23 03:01:00,Awareness,614,4,172,0.65,-0.47,0.814,0.031,Tablet,7,1951.46,3.18,0,0.0,0.92,0.86,0.02,-1.0,0.89
C329,CMP06,Social,TP1370,2024-05-29 20:49:00,Awareness,737,4,109,0.16,-0.26,0.859,0.852,Desktop,9,2503.17,6.2,0,0.0,0.18,0.48,0.92,-1.0,0.77
C273,CMP03,Web,TP1371,2024-03-14 15:53:00,Conversion,208,9,27,0.74,0.66,0.119,0.397,Tablet,5,2713.61,1.84,0,0.0,0.31,0.33,0.71,-1.0,0.6
C265,CMP05,Email,TP1372,2024-04-12 09:16:00,Retention,1101,6,55,0.69,0.54,0.283,0.562,Mobile,9,3932.13,1.61,1,244.41,0.37,0.63,0.89,52.25,0.17
C459,CMP13,Mobile,TP1373,2024-06-18 21:03:00,Retention,1125,3,133,0.54,0.94,0.734,0.513,Tablet,3,2863.14,6.57,0,0.0,0.65,0.53,0.96,-1.0,0.28
C399,CMP15,Social,TP1374,2024-03-19 01:38:00,Conversion,142,8,52,0.57,0.99,0.808,0.926,Mobile,7,1271.86,8.59,1,195.04,0.95,0.03,0.23,85.58,0.05
C408,CMP14,In-Store,TP1375,2024-05-12 18:15:00,Conversion,786,3,13,0.11,-0.52,0.354,0.77,Mobile,6,707.54,1.14,1,162.67,0.59,0.96,0.58,92.29,0.65
C038,CMP16,Email,TP1376,2024-04-23 15:17:00,Conversion,926,6,42,0.44,0.8,0.16,0.985,Tablet,9,4695.1,1.51,0,0.0,0.86,0.57,0.49,-1.0,0.69
C419,CMP18,Web,TP1377,2024-03-23 20:20:00,Awareness,850,4,143,0.09,-0.81,0.648,0.794,Desktop,7,4027.66,5.87,0,0.0,0.9,0.87,0.54,-1.0,0.33
C094,CMP11,Social,TP1378,2024-03-11 06:40:00,Conversion,188,4,79,0.31,0.42,0.702,0.296,Tablet,9,212.53,2.57,0,0.0,0.47,0.73,0.05,-1.0,0.34
C095,CMP03,Web,TP1379,2024-05-07 12:58:00,Conversion,815,5,18,0.9,-0.56,0.504,0.963,Mobile,6,4125.49,6.31,0,0.0,0.47,0.34,0.91,-1.0,0.63
C305,CMP10,Web,TP1380,2024-05-29 03:50:00,Consideration,1083,7,50,0.57,-0.4,0.145,0.984,Mobile,2,2993.93,2.54,1,91.1,0.25,0.9,0.95,43.36,0.95
C069,CMP10,Web,TP1381,2024-06-06 08:11:00,Conversion,1150,4,2,0.74,0.89,0.844,0.123,Desktop,2,2642.58,1.61,1,482.86,0.6,0.79,0.69,47.25,0.39
C318,CMP16,Mobile,TP1382,2024-03-02 05:04:00,Conversion,280,2,87,0.57,-0.47,0.645,0.901,Desktop,8,159.92,5.68,1,426.18,0.12,0.43,0.26,60.63,0.49
C444,CMP12,Mobile,TP1383,2024-05-01 04:51:00,Awareness,1145,5,107,0.19,0.35,0.869,0.664,Desktop,6,3926.23,8.69,0,0.0,0.63,0.84,0.79,-1.0,0.7
C236,CMP02,In-Store,TP1384,2024-05-25 04:58:00,Retention,142,1,141,0.59,-0.64,0.933,0.922,Mobile,0,1070.52,7.01,0,0.0,0.89,0.27,0.73,-1.0,0.34
C434,CMP09,Social,TP1385,2024-05-07 08:28:00,Awareness,288,7,196,0.76,-0.81,0.806,0.916,Tablet,2,3667.11,8.28,0,0.0,0.76,0.67,0.57,-1.0,0.87
C334,CMP03,Email,TP1386,2024-03-22 09:15:00,Consideration,136,7,47,0.14,-0.32,0.959,0.891,Desktop,10,177.75,3.03,0,0.0,0.65,0.11,0.17,-1.0,0.85
C373,CMP15,Email,TP1387,2024-06-14 09:50:00,Conversion,604,2,89,0.82,0.25,0.954,0.885,Mobile,0,4002.13,8.92,1,308.84,0.84,0.87,0.2,29.91,0.67
C376,CMP03,Email,TP1388,2024-03-10 05:48:00,Conversion,1020,7,178,0.56,-0.5,0.619,0.118,Tablet,5,212.89,4.08,0,0.0,0.73,0.73,0.59,-1.0,0.54
C459,CMP19,Web,TP1389,2024-03-05 05:58:00,Conversion,456,8,12,0.0,-0.4,0.728,0.144,Desktop,1,1255.88,8.6,1,477.85,0.53,0.15,0.13,23.13,0.98
C137,CMP18,Mobile,TP1390,2024-04-25 14:24:00,Conversion,888,4,13,0.52,0.42,0.699,0.118,Tablet,6,1414.56,4.98,1,499.81,0.52,0.02,0.72,33.47,0.7
C418,CMP08,Social,TP1391,2024-04-28 18:49:00,Conversion,947,4,137,0.4,-0.79,0.621,0.091,Tablet,7,871.79,3.04,1,352.53,0.11,0.39,0.21,94.13,0.64
C076,CMP17,Web,TP1392,2024-03-04 07:58:00,Conversion,1173,5,59,0.3,-0.11,0.019,0.353,Mobile,5,2457.19,2.97,0,0.0,0.43,0.68,0.91,-1.0,0.88
C483,CMP08,Mobile,TP1393,2024-04-17 23:50:00,Consideration,656,6,173,0.77,0.88,0.356,0.684,Mobile,4,1490.07,5.89,0,0.0,0.52,0.28,0.9,-1.0,0.55
C035,CMP07,Mobile,TP1394,2024-04-21 02:09:00,Conversion,504,2,198,0.9,-0.21,0.1,0.355,Mobile,9,4967.11,1.25,1,171.28,0.47,0.97,0.29,62.12,0.24
C001,CMP07,Social,TP1395,2024-04-03 03:05:00,Conversion,581,4,43,0.76,-0.13,0.3,0.72,Tablet,3,2941.85,9.34,0,0.0,0.78,0.93,0.08,-1.0,0.14
C296,CMP03,Social,TP1396,2024-04-12 13:15:00,Conversion,373,0,74,0.85,0.48,0.069,0.82,Desktop,8,2875.74,3.08,0,0.0,0.16,0.6,0.61,-1.0,0.47
C320,CMP01,Social,TP1397,2024-04-28 20:18:00,Consideration,657,10,23,0.91,0.56,0.92,0.666,Desktop,7,1182.26,3.69,0,0.0,0.79,0.32,0.45,-1.0,0.52
C406,CMP04,Web,TP1398,2024-06-06 16:40:00,Conversion,165,9,79,0.91,0.54,0.451,0.465,Desktop,4,2102.58,2.72,1,68.1,0.74,0.9,0.14,47.58,0.83
C060,CMP05,In-Store,TP1399,2024-05-20 14:29:00,Consideration,306,4,173,0.11,1.0,0.189,0.296,Mobile,0,707.49,0.53,1,390.32,0.9,0.8,0.53,23.72,0.14
C320,CMP01,Social,TP1400,2024-06-11 21:54:00,Awareness,60,3,23,0.46,-0.86,0.585,0.124,Desktop,7,3836.39,7.08,1,261.73,0.37,0.09,0.99,39.69,0.68
C349,CMP15,In-Store,TP1401,2024-06-03 18:34:00,Conversion,276,0,101,0.0,0.96,0.196,0.494,Desktop,7,1722.68,6.11,1,343.18,0.18,0.48,0.07,44.19,0.3
C328,CMP05,Web,TP1402,2024-06-01 00:03:00,Retention,440,6,162,0.51,0.9,0.804,0.72,Mobile,6,3784.63,8.19,1,462.23,0.76,0.98,0.26,85.0,0.94
C267,CMP13,In-Store,TP1403,2024-03-28 17:25:00,Consideration,56,0,144,0.92,0.7,0.306,0.548,Desktop,6,1921.31,0.89,0,0.0,0.59,0.45,0.54,-1.0,0.47
C361,CMP08,Email,TP1404,2024-06-12 18:54:00,Awareness,102,7,191,0.2,-0.09,0.315,0.721,Desktop,7,4944.91,9.32,0,0.0,0.71,0.93,0.79,-1.0,0.62
C229,CMP08,In-Store,TP1405,2024-06-27 05:00:00,Consideration,1150,9,109,0.64,0.74,0.87,0.335,Desktop,0,938.5,3.64,1,131.67,1.0,0.98,0.02,54.94,0.65
C270,CMP05,Social,TP1406,2024-03-08 00:50:00,Consideration,702,1,179,0.64,-0.56,0.559,0.067,Tablet,2,107.47,9.17,1,313.4,0.19,0.39,0.73,68.91,0.09
C316,CMP09,Web,TP1407,2024-06-15 20:23:00,Awareness,505,9,111,0.16,0.58,0.887,0.771,Tablet,3,3014.65,1.52,1,335.65,0.41,0.96,0.14,71.64,0.85
C286,CMP01,Social,TP1408,2024-03-25 14:54:00,Conversion,316,4,160,0.24,-0.63,0.413,0.22,Mobile,10,4769.47,7.57,1,271.28,0.19,0.14,0.83,33.16,0.16
C291,CMP04,Email,TP1409,2024-05-03 10:18:00,Conversion,241,5,166,0.46,0.63,0.344,0.616,Mobile,5,3270.56,6.0,0,0.0,0.86,0.16,0.69,-1.0,0.4
C213,CMP03,Social,TP1410,2024-06-01 20:09:00,Consideration,1129,8,184,0.19,0.23,0.506,0.804,Tablet,9,520.05,3.9,1,91.06,0.02,0.28,0.46,83.94,0.67
C165,CMP02,Social,TP1411,2024-04-25 11:32:00,Awareness,430,6,197,0.58,-0.8,0.061,0.139,Mobile,9,2748.35,1.25,0,0.0,0.14,0.47,0.82,-1.0,0.06
C005,CMP08,Social,TP1412,2024-06-28 06:16:00,Conversion,684,5,17,0.48,0.79,0.154,0.598,Mobile,8,4556.49,6.24,1,206.58,0.25,0.18,0.73,96.99,0.58
C339,CMP09,Mobile,TP1413,2024-04-30 09:30:00,Consideration,1087,4,86,0.52,0.16,0.22,0.689,Desktop,3,131.88,0.75,0,0.0,0.77,0.34,0.76,-1.0,0.41
C379,CMP02,Email,TP1414,2024-04-29 05:16:00,Retention,527,5,39,0.13,0.31,0.817,0.747,Mobile,5,917.87,5.26,0,0.0,0.63,0.1,0.29,-1.0,0.06
C078,CMP14,Social,TP1415,2024-04-19 04:17:00,Awareness,877,10,41,0.52,-0.43,0.734,0.148,Mobile,8,4091.35,6.24,0,0.0,0.39,0.43,0.62,-1.0,0.73
C410,CMP14,Social,TP1416,2024-05-01 16:53:00,Retention,127,3,48,0.05,0.74,0.193,0.825,Desktop,8,4480.14,7.46,1,199.99,0.16,0.83,0.14,67.75,0.5
C062,CMP04,Social,TP1417,2024-05-19 07:23:00,Retention,395,0,156,0.88,0.09,0.277,0.094,Desktop,5,3565.09,9.92,1,351.56,0.32,0.6,0.82,54.15,0.3
C132,CMP06,Web,TP1418,2024-05-16 23:15:00,Consideration,492,8,77,0.34,-0.16,0.944,0.52,Tablet,4,4958.64,2.97,1,435.98,0.74,0.81,0.53,25.14,0.08
C089,CMP11,Mobile,TP1419,2024-03-11 05:58:00,Awareness,57,10,178,0.86,0.07,0.086,0.443,Mobile,2,542.06,3.56,1,198.41,0.38,0.14,0.82,81.55,0.55
C237,CMP03,Web,TP1420,2024-04-04 00:17:00,Conversion,742,4,1,0.7,0.41,0.547,0.222,Desktop,4,2773.81,3.74,0,0.0,0.46,0.4,0.21,-1.0,0.31
C042,CMP08,Mobile,TP1421,2024-04-06 12:09:00,Conversion,302,7,117,0.77,0.39,0.522,0.302,Mobile,2,3456.47,7.45,1,362.15,0.61,0.04,0.13,25.23,0.95
C089,CMP03,Social,TP1422,2024-06-09 13:16:00,Consideration,855,6,178,0.31,-0.28,0.726,0.164,Mobile,4,3542.96,9.35,1,179.7,0.91,0.37,0.69,74.83,0.59
C402,CMP14,Email,TP1423,2024-05-03 00:24:00,Conversion,1180,7,19,0.23,-0.23,0.261,0.426,Tablet,9,3988.07,9.76,1,475.34,0.25,0.61,0.06,53.95,0.29
C296,CMP13,In-Store,TP1424,2024-04-03 06:09:00,Conversion,231,0,59,0.41,0.12,0.935,0.036,Tablet,9,4596.37,9.49,1,416.1,0.45,0.57,0.24,92.52,0.53
C328,CMP13,In-Store,TP1425,2024-05-23 06:55:00,Retention,479,8,196,0.02,0.85,0.411,0.889,Tablet,0,1872.04,8.85,1,297.54,0.31,0.06,0.91,58.79,0.54
C295,CMP02,Social,TP1426,2024-05-19 04:28:00,Retention,1141,0,107,0.92,0.49,0.286,0.163,Tablet,5,310.52,9.91,0,0.0,0.47,0.06,0.13,-1.0,0.73
C104,CMP13,Web,TP1427,2024-03-12 16:47:00,Awareness,48,2,195,0.39,-0.22,0.337,0.886,Tablet,6,1875.97,4.07,0,0.0,0.7,0.31,0.38,-1.0,0.9
C014,CMP19,Email,TP1428,2024-05-23 15:18:00,Retention,1160,7,169,0.99,-0.33,0.349,0.864,Desktop,1,3390.91,9.51,0,0.0,0.48,0.77,0.95,-1.0,0.96
C288,CMP06,Mobile,TP1429,2024-06-19 11:20:00,Conversion,340,10,138,0.76,0.05,0.199,0.452,Tablet,2,1145.93,7.73,1,254.67,0.83,0.02,0.02,67.76,0.72
C179,CMP16,Social,TP1430,2024-04-11 21:33:00,Awareness,441,0,28,0.08,0.74,0.928,0.498,Desktop,9,4068.87,2.1,1,191.53,0.55,0.62,0.45,15.29,0.55
C125,CMP02,Email,TP1431,2024-03-07 12:34:00,Awareness,771,0,34,0.66,-0.98,0.175,0.302,Tablet,8,1176.85,0.93,0,0.0,0.39,0.18,0.79,-1.0,0.22
C422,CMP08,Email,TP1432,2024-03-15 00:25:00,Consideration,653,5,39,0.27,0.42,0.883,0.997,Desktop,7,149.31,2.54,1,195.47,0.78,0.94,0.91,13.04,0.4
C353,CMP17,Mobile,TP1433,2024-06-07 09:58:00,Retention,761,4,126,0.24,-0.41,0.405,0.671,Mobile,3,2589.6,7.9,0,0.0,0.43,0.43,0.74,-1.0,0.49
C023,CMP02,Email,TP1434,2024-05-18 21:58:00,Awareness,664,10,83,0.26,-0.58,0.269,0.952,Tablet,10,3659.66,6.5,0,0.0,0.52,0.05,0.89,-1.0,0.13
C063,CMP10,Web,TP1435,2024-03-06 19:14:00,Conversion,527,5,106,0.92,-0.98,0.199,0.415,Desktop,7,1813.31,2.63,0,0.0,0.99,0.71,0.03,-1.0,0.26
C143,CMP16,Web,TP1436,2024-05-27 20:06:00,Awareness,273,2,184,0.5,0.79,0.504,0.883,Tablet,10,3769.59,7.55,0,0.0,0.79,0.48,0.1,-1.0,0.98
C481,CMP06,Web,TP1437,2024-06-29 20:58:00,Awareness,719,9,180,0.67,0.82,0.669,0.448,Desktop,7,2248.18,1.84,0,0.0,0.86,0.88,0.74,-1.0,0.76
C153,CMP02,Email,TP1438,2024-05-08 03:21:00,Consideration,606,9,110,0.28,-0.88,0.898,0.867,Desktop,5,941.4,8.31,1,486.58,0.59,0.65,0.75,86.2,0.48
C145,CMP02,Web,TP1439,2024-03-18 02:16:00,Conversion,544,5,121,0.52,0.04,0.652,0.131,Tablet,0,543.74,8.04,1,231.88,0.35,0.69,0.61,95.07,0.23
C225,CMP13,Mobile,TP1440,2024-06-22 17:55:00,Conversion,236,1,107,0.35,-0.69,0.484,0.637,Desktop,1,3581.88,9.74,1,281.57,0.99,0.77,0.73,70.14,0.57
C495,CMP15,Email,TP1441,2024-03-24 01:12:00,Retention,977,7,131,0.32,0.52,0.033,0.679,Mobile,3,1990.0,1.93,1,494.65,0.24,0.42,0.86,78.79,0.23
C450,CMP02,In-Store,TP1442,2024-05-01 21:14:00,Conversion,423,5,23,0.25,0.33,0.915,0.656,Tablet,3,4572.59,9.11,0,0.0,0.87,0.79,0.55,-1.0,0.19
C462,CMP07,Email,TP1443,2024-05-08 02:36:00,Awareness,1074,3,145,0.41,-0.41,0.902,0.447,Mobile,1,2747.25,3.74,0,0.0,0.91,0.05,0.95,-1.0,0.09
C309,CMP03,Mobile,TP1444,2024-04-06 04:02:00,Conversion,747,3,71,0.66,-0.77,0.379,0.684,Desktop,8,1807.32,4.45,0,0.0,0.82,0.77,0.69,-1.0,0.35
C104,CMP08,In-Store,TP1445,2024-05-02 02:51:00,Conversion,231,10,154,0.22,0.66,0.029,0.239,Desktop,1,1810.06,4.95,0,0.0,0.11,0.64,0.47,-1.0,0.54
C104,CMP14,Email,TP1446,2024-05-26 17:57:00,Awareness,149,6,107,0.97,0.35,0.733,0.596,Tablet,5,744.05,6.46,1,345.95,0.85,0.57,0.42,47.12,0.16
C435,CMP07,Web,TP1447,2024-06-24 03:32:00,Consideration,418,2,146,0.12,-0.99,0.792,0.554,Mobile,4,3009.57,9.95,0,0.0,0.66,0.32,0.75,-1.0,0.2
C039,CMP07,Social,TP1448,2024-05-03 15:39:00,Retention,263,10,46,0.48,0.26,0.542,0.318,Mobile,3,2952.62,6.2,0,0.0,0.68,0.11,0.63,-1.0,0.39
C435,CMP01,Social,TP1449,2024-03-17 07:06:00,Retention,631,2,70,0.09,0.62,0.403,0.779,Tablet,5,4019.97,9.3,0,0.0,0.79,0.65,0.82,-1.0,0.49
C198,CMP17,Web,TP1450,2024-04-26 07:52:00,Consideration,741,5,31,0.02,0.18,0.851,0.081,Mobile,3,1085.87,2.92,1,294.17,0.49,0.47,0.78,85.83,0.76
C134,CMP09,Social,TP1451,2024-04-25 11:47:00,Awareness,1011,8,93,0.92,-0.15,0.193,0.171,Tablet,8,1524.87,4.28,0,0.0,0.27,0.22,0.52,-1.0,0.57
C067,CMP13,Social,TP1452,2024-03-31 11:18:00,Retention,886,0,137,0.81,0.17,0.44,0.471,Tablet,10,576.47,5.29,0,0.0,0.57,0.04,0.95,-1.0,0.62
C391,CMP19,Web,TP1453,2024-05-02 09:38:00,Consideration,105,4,118,0.69,0.24,0.024,0.892,Desktop,9,1547.18,3.57,0,0.0,0.11,0.54,0.7,-1.0,0.7
C179,CMP19,Web,TP1454,2024-05-15 19:36:00,Consideration,678,0,163,0.87,0.28,0.164,0.575,Desktop,6,2197.7,9.78,1,235.96,0.67,0.13,0.2,30.83,0.45
C456,CMP17,Email,TP1455,2024-04-17 08:06:00,Consideration,679,0,81,0.8,0.93,0.941,0.842,Mobile,2,4823.74,7.39,1,134.41,0.48,0.93,0.62,73.65,0.34
C042,CMP10,Email,TP1456,2024-06-24 21:57:00,Retention,525,2,60,0.65,-0.64,0.578,0.518,Tablet,9,3300.02,5.05,0,0.0,0.5,0.15,0.2,-1.0,0.8
C448,CMP10,Web,TP1457,2024-05-17 10:06:00,Retention,859,2,76,0.85,0.25,0.806,0.785,Tablet,3,3936.08,7.64,1,212.8,0.19,0.03,0.56,10.82,0.83
C015,CMP04,Mobile,TP1458,2024-03-29 09:28:00,Retention,512,3,63,0.39,-0.62,0.487,0.326,Tablet,0,1695.0,4.94,1,390.4,0.04,0.26,0.79,55.52,0.15
C111,CMP08,Social,TP1459,2024-05-12 03:47:00,Retention,1113,2,100,0.55,-0.58,0.835,0.815,Tablet,5,808.11,0.66,0,0.0,0.61,0.17,0.81,-1.0,0.95
C157,CMP18,Email,TP1460,2024-05-13 18:55:00,Conversion,1020,5,180,0.78,0.34,0.539,0.402,Desktop,1,1357.93,5.66,1,331.43,0.66,0.79,0.65,43.59,0.93
C289,CMP14,Social,TP1461,2024-06-03 16:08:00,Consideration,648,3,48,0.08,0.83,0.005,0.559,Mobile,3,1356.69,6.44,1,392.0,0.5,0.29,0.78,65.61,0.87
C478,CMP18,In-Store,TP1462,2024-06-17 00:33:00,Conversion,579,7,189,0.86,-0.68,0.9,0.176,Desktop,4,2957.27,9.82,0,0.0,0.77,0.25,0.47,-1.0,0.42
C231,CMP14,Web,TP1463,2024-04-14 23:08:00,Consideration,675,0,152,0.16,0.92,0.149,0.92,Tablet,7,1773.21,0.89,0,0.0,0.56,0.99,0.55,-1.0,0.84
C411,CMP15,Mobile,TP1464,2024-03-07 15:18:00,Retention,531,7,74,0.86,-0.36,0.451,0.701,Mobile,2,4301.25,5.36,1,141.6,0.85,0.15,0.88,70.01,0.63
